id,displayName,primaryType,formattedAddress,location[latitude],location[longitude],nationalPhoneNumber,currentOpeningHours,websiteURL,
ChIJwRNKVx2_M4gRJY0Av05LcYs,"Kirk Sieg, Mortgage Specialist",finance,"3910 E State St, Hermitage, PA 16148, USA",41.2344047,-80.4375879,(724) 799-3465,Monday: 8:00 AM - 8:00 PM|Tuesday: 8:00 AM - 8:00 PM|Wednesday: 8:00 AM - 8:00 PM|Thursday: 8:00 AM - 8:00 PM|Friday: 8:00 AM - 8:00 PM|Saturday: 8:00 AM - 8:00 PM|Sunday: 12:00 - 6:00 PM|,
ChIJ5VRDfZi_M4gRBe7Y4u23nuY,bp,gas_station,"4195 E State St, Hermitage, PA 16148, USA",41.235502,-80.433082,(724) 347-5563,Monday: 5:00 AM - 12:00 AM|Tuesday: 5:00 AM - 12:00 AM|Wednesday: 5:00 AM - 12:00 AM|Thursday: 5:00 AM - 12:00 AM|Friday: 5:00 AM - 12:00 AM|Saturday: 6:00 AM - 12:00 AM|Sunday: 6:00 AM - 12:00 AM|,https://map.bp.com/en-US/US/gas-station/hermitage/bp/31021850221951614800100000000000
ChIJMxdjFJq_M4gRSuOA68PMyxg,Tumble Zone,gym,"3830 E State St, Hermitage, PA 16148, USA",41.2339556,-80.43866,(724) 342-9663,,https://www.tumblezonehermitage.com/classes/
ChIJBQU2z9u3M4gR4wsaqKtbNE0,Fifty Acre Flowers,,"270 Wasser Bridge Rd, Greenville, PA 16125, USA",41.3680172,-80.38046609999999,(412) 335-5158,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: 8:00 AM - 5:00 PM|Sunday: 8:00 AM - 5:00 PM|,http://fiftyacreflowers.com/
ChIJ67vQEVq3M4gR-n9NsqmgbL8,"Integrated Fabrication & Machine, Inc",,"639 Keystone Rd, Greenville, PA 16125, USA",41.3650553,-80.37898260000001,(724) 962-3526,Monday: 8:00 AM - 4:30 PM|Tuesday: 8:00 AM - 4:30 PM|Wednesday: 8:00 AM - 4:30 PM|Thursday: 8:00 AM - 4:30 PM|Friday: 8:00 AM - 4:30 PM|Saturday: Closed|Sunday: Closed|,http://www.integratedfab.com/
ChIJadf7DVq3M4gR9n1cmz3oO0k,Northeast Industrial Manufacturing Inc,,"640 Keystone Rd, Greenville, PA 16125, USA",41.3640257,-80.37654239999999,(724) 588-7711,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,http://www.northeastind.com/
ChIJI09Bf2q3M4gR0T3B9XO2p04,Second Time Around Gardens,store,"220 W Methodist Rd, Greenville, PA 16125, USA",41.3777282,-80.3883168,(724) 718-6433,Monday: 11:00 AM - 5:00 PM|Tuesday: 11:00 AM - 5:00 PM|Wednesday: 11:00 AM - 5:00 PM|Thursday: 11:00 AM - 5:00 PM|Friday: 11:00 AM - 5:00 PM|Saturday: 9:00 AM - 5:00 PM|Sunday: 12:00 - 5:00 PM|,https://www.secondtimearoundgardens.com/
ChIJc1F3scywM4gR4jcMczIouWo,Cianci's Motel,motel,"399 Mercer Rd, Greenville, PA 16125, USA",41.3818695,-80.3657456,(724) 588-8550,Monday: 8:00 AM - 10:00 PM|Tuesday: 8:00 AM - 10:00 PM|Wednesday: 8:00 AM - 10:00 PM|Thursday: 8:00 AM - 10:00 PM|Friday: 8:00 AM - 10:00 PM|Saturday: 8:00 AM - 10:00 PM|Sunday: 8:00 AM - 10:00 PM|,http://www.ciancismotel.com/
ChIJPSeUKgCxM4gRljIhMnKg9E4,Browns Towing And Repair Inc.,,"480 Mercer Rd, Greenville, PA 16125, USA",41.3760452,-80.360985,(724) 885-1055,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours|,
ChIJnfMyTTO3M4gRT2Ahm1u0C5s,BridgeWorks Bar & Grill,restaurant,"395 Mercer Rd, Greenville, PA 16125, USA",41.3822578,-80.3658634,(724) 588-9120,Monday: 4:00 - 10:00 PM|Tuesday: 4:00 - 10:00 PM|Wednesday: 4:00 - 10:00 PM|Thursday: 4:00 - 10:00 PM|Friday: 4:00 PM - 12:00 AM|Saturday: 4:00 PM - 12:00 AM|Sunday: 11:30 AM - 9:00 PM|,
ChIJI9ODq8uwM4gRGV_AEXwir-I,Precision Pattern & Woodworking,general_contractor,"303 Methodist Rd, Greenville, PA 16125, USA",41.3792412,-80.3616206,(724) 588-2224,,
ChIJu3QvoGi3M4gROTFV7yDqG3k,RESPOND ENTERPRISES LLC General Contactor/ construction mgt. / Design,general_contractor,"352 Wasser Bridge Rd, Greenville, PA 16125, USA",41.3689305,-80.39229259999999,(724) 699-9094,Monday: 7:00 AM - 5:00 PM|Tuesday: 7:00 AM - 5:00 PM|Wednesday: 7:00 AM - 5:00 PM|Thursday: 7:00 AM - 5:00 PM|Friday: 7:00 AM - 5:00 PM|Saturday: 8:00 AM - 12:00 PM|Sunday: Closed|,
ChIJ34ZvRFGxM4gRA4t-PvZMD8Y,Nellis Welding,,"392 Mercer Rd, Greenville, PA 16125, USA",41.383005,-80.3649375,(724) 718-4661,Monday: 7:00 AM - 7:00 PM|Tuesday: 7:00 AM - 7:00 PM|Wednesday: 7:00 AM - 7:00 PM|Thursday: 7:00 AM - 7:00 PM|Friday: 7:00 AM - 7:00 PM|Saturday: 7:00 AM - 7:00 PM|Sunday: 7:00 AM - 7:00 PM|,
ChIJjZDR38G3M4gRS8Idgs3AjAM,Lang's Barn Recycling,,"161 Hamburg Rd, Greenville, PA 16125, USA",41.384422199999996,-80.3876113,(724) 815-7958,Monday: 8:00 AM - 4:00 PM|Tuesday: 8:00 AM - 4:00 PM|Wednesday: 8:00 AM - 4:00 PM|Thursday: 8:00 AM - 4:00 PM|Friday: 8:00 AM - 4:00 PM|Saturday: 8:00 AM - 4:00 PM|Sunday: Closed|,
ChIJ3VoikJe3M4gRXPNhMJXvQwI,Chase Vinyl Works,,"559 Mercer Rd, Greenville, PA 16125, USA",41.3694178,-80.3583668,(724) 885-0205,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours|,
ChIJT57HPMmwM4gRvAae1O1A-0s,White Rock Silica Sand Co,,"331 Methodist Rd, Greenville, PA 16125, USA",41.3813781,-80.3590164,(724) 588-7020,Monday: 7:00 AM - 3:00 PM|Tuesday: 7:00 AM - 3:00 PM|Wednesday: 7:00 AM - 3:00 PM|Thursday: 7:00 AM - 3:00 PM|Friday: 7:00 AM - 3:00 PM|Saturday: Closed|Sunday: Closed|,
ChIJS3h__rCwM4gRDbDERfzgYjA,Fulton Plumbing Wiring & Heating,general_contractor,"570 Mercer Rd, Greenville, PA 16125, USA",41.36860190000001,-80.35694869999999,(724) 588-1715,,
ChIJz4UTVBa3M4gRPYYPtI33OVU,Greenville Wastewater Treatment Plant,,"183 Hamburg Rd, Greenville, PA 16125, USA",41.3857534,-80.39056850000001,(724) 588-2036,,
ChIJAZBhfciwM4gRVRRqip0p9eA,Clean Start Services,,"15 Quarry Hill Rd, Greenville, PA 16125, USA",41.3781064,-80.35526519999999,(724) 588-0242,,
ChIJEQp2Zyy3M4gRJ_8rYH1x6lw,Celebrity Bowl,bowling_alley,"314 Mercer Rd, Greenville, PA 16125, USA",41.3898511,-80.36751579999999,(724) 588-5220,Monday: 12:30 - 9:00 PM|Tuesday: 5:00 - 10:00 PM|Wednesday: 9:30 AM - 9:00 PM|Thursday: 12:00 - 9:00 PM|Friday: 5:00 - 10:00 PM|Saturday: 11:30 AM - 10:00 PM|Sunday: 2:00 - 9:00 PM|,http://celebrity-bowl.edan.io/
ChIJ50YZpRK3M4gRqlWPicoLchU,J & T Paving Inc,general_contractor,"108 Grant St, Greenville, PA 16125, USA",41.3800361,-80.3986742,(724) 588-0901,,
ChIJfyfwGBG3M4gRfMKv58XrTwc,Dusty Roads Motor Cars,,"67 Sharon Rd, Greenville, PA 16125, USA",41.3843099,-80.3961401,(724) 588-5888,Monday: 10:00 AM - 5:00 PM|Tuesday: Closed|Wednesday: 10:00 AM - 5:00 PM|Thursday: Closed|Friday: 10:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,
ChIJu7tpbiy3M4gRuCqIGWvqaVU,Amy's Hair Styling,beauty_salon,"309 Mercer Rd, Greenville, PA 16125, USA",41.3912149,-80.37012490000001,(724) 588-9497,Monday: 9:00 AM - 7:00 PM|Tuesday: 9:00 AM - 9:00 PM|Wednesday: 9:00 AM - 7:00 PM|Thursday: 9:00 AM - 9:00 PM|Friday: 9:00 AM - 7:00 PM|Saturday: 9:00 AM - 7:00 PM|Sunday: Closed|,
ChIJNSMB-vzrM4gRXybo0W9ZTp8,Chandler Beatty Wildlife Artist,,"3333 Hubbard-Middlesex Rd, West Middlesex, PA 16159, USA",41.169373799999995,-80.4706118,(724) 813-6516,,http://www.chandlerbeatty.com/
ChIJdzwoD_HrM4gRMC7JwuzbcTU,The Moon Wooks Farm,farm,"3273 Hubbard-Middlesex Rd, West Middlesex, PA 16159, USA",41.170491999999996,-80.46513159999999,,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours|,
ChIJn7qUmMKVM4gRKwn8NneNoXU,DT Lawn x Land,general_contractor,"58 Mabel Dr, West Middlesex, PA 16159, USA",41.161990499999995,-80.46165909999999,(724) 815-5774,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 4:00 PM|Saturday: 9:00 AM - 2:00 PM|Sunday: Closed|,
ChIJq0NFStfqM4gRTkWI7C4neQA,Davano Paving Co,general_contractor,"3468 Hubbard West Middlesex Road, West Middlesex, PA 16159, USA",41.1702818,-80.4828793,(724) 528-9575,Monday: 7:00 AM - 8:00 PM|Tuesday: 7:00 AM - 8:00 PM|Wednesday: 7:00 AM - 8:00 PM|Thursday: 7:00 AM - 8:00 PM|Friday: 7:00 AM - 8:00 PM|Saturday: 8:00 AM - 8:00 PM|Sunday: 8:00 AM - 8:00 PM|,https://www.davanopavingco.com/
ChIJv4ZjnL3rM4gR6RvMp7qs_aI,Chaney construction llc,general_contractor,"494 Bedford Rd, West Middlesex, PA 16159, USA",41.156095199999996,-80.46740919999999,(724) 866-2582,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,
ChIJ76t2wEx9NIgRsJRoopXtyp4,Kiva Han Coffee,wholesaler,"20 Main St Suite 1, West Middlesex, PA 16159, USA",41.1729006,-80.4588843,(724) 742-2326,Monday: 9:00 AM - 4:30 PM|Tuesday: 9:00 AM - 4:30 PM|Wednesday: 9:00 AM - 4:30 PM|Thursday: 9:00 AM - 4:30 PM|Friday: Closed|Saturday: Closed|Sunday: Closed|,http://www.kivahan.com/
ChIJL8dZBKLrM4gRpuLCF0Uap30,George Howe Company,,"20 Main St, West Middlesex, PA 16159, USA",41.172891799999995,-80.4587871,(800) 367-4693,,https://www.georgehowe.com/
ChIJ91U28O_AM4gRHheXSMB-0hg,PA-Robotics,,"85 Garfield St, West Middlesex, PA 16159, USA",41.1721098,-80.45810329999999,(412) 670-1376,,
ChIJ-8nEONLqM4gREDqkDdhHAXc,Dairy Farmers of America,farm,"82 North St, West Middlesex, PA 16159, USA",41.1737865,-80.4592028,(724) 946-8729,Monday: 8:00 AM - 4:00 PM|Tuesday: 8:00 AM - 4:00 PM|Wednesday: 8:00 AM - 4:00 PM|Thursday: 8:00 AM - 4:00 PM|Friday: 8:00 AM - 4:00 PM|Saturday: Closed|Sunday: Closed|,
ChIJ55ICjNLqM4gR-Wj_-0KT71Q,Golden Bear Tavern,bar,"114 Main St, West Middlesex, PA 16159, USA",41.1730545,-80.458331,(724) 528-9012,Monday: 10:00 AM - 12:00 AM|Tuesday: 10:00 AM - 12:00 AM|Wednesday: 10:00 AM - 12:00 AM|Thursday: 10:00 AM - 12:00 AM|Friday: 10:00 AM - 2:00 AM|Saturday: 10:00 AM - 2:00 AM|Sunday: 12:00 PM - 12:00 AM|,http://goldenbeartavern.com/
ChIJB1TLA9PqM4gRRlF9Bjmbx1M,Mc Crudden Heating Supply Co,,"14 Fair St, West Middlesex, PA 16159, USA",41.1725491,-80.45760279999999,(724) 528-8889,,
ChIJTwDfStLqM4gRz8varD4FYjc,O'Neill Coffee Co,coffee_shop,"14 Fair St, West Middlesex, PA 16159, USA",41.1725491,-80.45760279999999,(800) 315-5282,Monday: 7:00 AM - 4:30 PM|Tuesday: 7:00 AM - 4:30 PM|Wednesday: 7:00 AM - 4:30 PM|Thursday: 7:00 AM - 4:30 PM|Friday: 7:00 AM - 4:30 PM|Saturday: 8:00 AM - 1:00 PM|Sunday: Closed|,https://www.oneillcoffee.com/
ChIJeYH_n8HrM4gRrVt4xD4u7FQ,"Clevenger's Auto Services, LLC",car_repair,"202 North St, West Middlesex, PA 16159, USA",41.1738498,-80.4587707,(724) 528-0600,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 5:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,
ChIJx5G6EdPqM4gR9P3mgRvEQ64,Seredays True Value Hardware,hardware_store,"63 Garfield St, West Middlesex, PA 16159, USA",41.1716486,-80.456756,(724) 528-3224,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: 8:00 AM - 4:00 PM|Sunday: Closed|,https://stores.truevalue.com/pa/west-middlesex/2064/
ChIJX4kM9e_rM4gRHxtwoTHPUSY,Young’s Martial Arts,,"3174 Main St, West Middlesex, PA 16159, USA",41.1731808,-80.4578173,(724) 866-9621,Monday: Closed|Tuesday: 6:00 - 8:00 PM|Wednesday: Closed|Thursday: 6:00 - 8:00 PM|Friday: Closed|Saturday: 10:00 AM - 12:00 PM|Sunday: Closed|,
ChIJjYXa4tLqM4gRbarJFnXRRkg,Pizzas By Marchelloni - W Middlesex,pizza_restaurant,"9 Short St, West Middlesex, PA 16159, USA",41.1724235,-80.456923,(724) 528-3425,Monday: 11:00 AM - 11:00 PM|Tuesday: 11:00 AM - 11:00 PM|Wednesday: 11:00 AM - 11:00 PM|Thursday: 11:00 AM - 11:00 PM|Friday: 11:00 AM - 12:00 AM|Saturday: 11:00 AM - 12:00 AM|Sunday: 12:00 - 11:00 PM|,https://pizzasbymarchellonipa.com/index.html
ChIJjYXa4tLqM4gRsV7GMEU1x7c,Shooters Supplies,sporting_goods_store,"9 Short St, West Middlesex, PA 16159, USA",41.1725583,-80.45698159999999,(724) 528-8000,Monday: 10:00 AM - 6:00 PM|Tuesday: 10:00 AM - 6:00 PM|Wednesday: 10:00 AM - 6:00 PM|Thursday: 10:00 AM - 6:00 PM|Friday: 10:00 AM - 6:00 PM|Saturday: 10:00 AM - 3:00 PM|Sunday: Closed|,http://www.pashooterssupplies.com/
ChIJP9QKVtLqM4gR0YTiObVotjY,Rodgers John,insurance_agency,"3168 Main St, West Middlesex, PA 16159, USA",41.1733754,-80.4575231,(724) 528-3743,Monday: 8:30 AM - 5:00 PM|Tuesday: 8:30 AM - 5:00 PM|Wednesday: 8:30 AM - 3:00 PM|Thursday: 8:30 AM - 5:00 PM|Friday: 8:30 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,
ChIJM5HYbdLqM4gRdzbq8rvCDLw,Chalpka Concrete,general_contractor,"62 Walnut St, West Middlesex, PA 16159, USA",41.1747322,-80.4586218,(724) 528-2027,,
ChIJi1u3-NLqM4gRNZvwQ5_IOPE,First National Bank,bank,"3167 Main St, West Middlesex, PA 16159, USA",41.1730679,-80.45696300000002,(724) 528-9893,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 5:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,https://locations.fnb-online.com/pa/west-middlesex/3167-main-st.
ChIJYzj3pRXpM4gRT2HAQrrxMQU,Loving Pet Memorial Crematory,,"1717 John White Rd, Hubbard, OH 44425, USA",41.125950599999996,-80.525109,(330) 534-4965,Monday: 9:30 AM - 5:00 PM|Tuesday: 9:30 AM - 5:00 PM|Wednesday: 9:30 AM - 5:00 PM|Thursday: 9:30 AM - 5:00 PM|Friday: 9:30 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,
ChIJWyohRwDrM4gRH1tU1P7BXpY,Hubbard Wingsnappers,sports_club,"157 Burrows Rd, West Middlesex, PA 16159, USA",41.1411875,-80.49366619999999,,,
ChIJHRQWQYHsM4gRq31xQ67eWeo,Phillian Pressure Washing,,"3642 High Hill Rd #4708, West Middlesex, PA 16159, USA",41.124531999999995,-80.4949819,(724) 674-7433,Monday: 7:00 AM - 8:00 PM|Tuesday: 7:00 AM - 8:00 PM|Wednesday: 7:00 AM - 8:00 PM|Thursday: 7:00 AM - 8:00 PM|Friday: 7:00 AM - 8:00 PM|Saturday: 7:00 AM - 8:00 PM|Sunday: 1:00 - 8:00 PM|,https://joshuaphillian.wixsite.com/phillianwashing
ChIJ_yY19YTrM4gRRF7rhnn6jJM,Country Pie Shop,bakery,"341 Stony Hill Rd Route 301, West Middlesex, PA 16159, USA",41.1315457,-80.489656,(724) 974-1500,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: Closed|Friday: Closed|Saturday: 10:00 AM - 3:00 PM|Sunday: Closed|,
ChIJ_____-_6M4gRr3gs0btmifc,All American Auctioneers,,"6565 McGuffey Rd, Lowellville, OH 44436, USA",41.1194135,-80.5287434,(330) 507-7600,,
ChIJVWWhZmcBd2gR0uNzzxMJBck,Dave's tree service,,"5087 Evergreen Rd, West Middlesex, PA 16159, USA",41.1138038,-80.5178735,(724) 699-7373,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours|,
ChIJLYwUPOvtM4gR8fJQDzEM_Tc,Black Witch Farm appointment only,farm,"1230 New Bedford-Sharon Rd, West Middlesex, PA 16159, USA",41.1129387,-80.4996396,(724) 714-2099,,http://www.blackwitchchickens.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=11166109712569914244
ChIJ1RAhIOfrM4gRgMnadhhqSmg,Polka Pastures Farm,farm,"7735 Hubbard Bedford Rd, Hubbard, OH 44425, USA",41.1474954,-80.53864779999999,,,http://www.polkapastures.com/
ChIJDx3FVRvrM4gRApTPIFiuV1E,Bedford Gardens,market,"134 Bedford Rd, West Middlesex, PA 16159, USA",41.133798399999996,-80.4803925,(724) 699-6450,Monday: 10:00 AM - 6:00 PM|Tuesday: 10:00 AM - 6:00 PM|Wednesday: 10:00 AM - 6:00 PM|Thursday: 10:00 AM - 6:00 PM|Friday: 10:00 AM - 6:00 PM|Saturday: 10:00 AM - 6:00 PM|Sunday: Closed|,https://m.facebook.com/Bedford-Gardens-LLC-2044832062405760/
ChIJsRjCqw7rM4gRC74ykv0UdJw,Eastern Foundations Inc,general_contractor,"52 Wet Track Rd, West Middlesex, PA 16159, USA",41.1545287,-80.4930754,(724) 528-1366,,
ChIJp3nTXRnrM4gRQ0bxD-a_clA,Canon Creamery,,"22 Jackson Rd, West Middlesex, PA 16159, USA",41.1482002,-80.4821568,(724) 866-2114,Monday: Closed|Tuesday: 1:00 - 5:00 PM|Wednesday: Closed|Thursday: 1:00 - 5:00 PM|Friday: Closed|Saturday: 9:00 AM - 1:00 PM|Sunday: Closed|,http://canoncreamery.com/
ChIJTXrTLkrtM4gRZekVMbwLaiY,Deer Creek,cemetery,"267 Deer Creek Rd, West Middlesex, PA 16159, USA",41.1079584,-80.4991161,,,
ChIJB7qhgfDtM4gRJEEzRhIKFBc,Rjs,general_contractor,"386 Johnson Rd, West Middlesex, PA 16159, USA",41.1055419,-80.516864,,,
ChIJ4XTACNbpM4gRc4h5kpO1aNM,Pamela Haggerty Realtor,,"3277 Pothour Wheeler Rd, Hubbard, OH 44425, USA",41.153839399999995,-80.5457321,(330) 506-2771,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Closed|,http://pamelahaggerty.kw.com/
ChIJ66n9WwHrM4gRitWK88wZELk,Susann Jones,farm,"179 Wet Track Rd, West Middlesex, PA 16159, USA",41.1642559,-80.4941833,(724) 528-8501,,http://silverlininghorsefarm.com/
ChIJRVgBCZjtM4gRhoCBh9Wv72o,Tanglewood Excavation Services LLC,general_contractor,"321 Tanglewood Rd, Pulaski, PA 16143, USA",41.1045076,-80.4957316,(724) 421-5728,Monday: 7:00 AM - 7:00 PM|Tuesday: 7:00 AM - 7:00 PM|Wednesday: 7:00 AM - 7:00 PM|Thursday: 7:00 AM - 7:00 PM|Friday: 7:00 AM - 7:00 PM|Saturday: 7:00 AM - 7:00 PM|Sunday: 7:00 AM - 7:00 PM|,
ChIJUTY8XQDrM4gRGNR_qwGaG9A,Turkey Run Hollow Wedding and Event Center,event_venue,"97 Oak Hill Rd, West Middlesex, PA 16159, USA",41.1367671,-80.46862080000001,(724) 651-4481,,http://www.turkeyrunhollow.com/
ChIJGx_6G7zPS0ER8iVYNCC6xVc,Naturscape Property Services,general_contractor,"2339 Maria Ln, Hermitage, PA 16148, USA",41.202753,-80.436005,(724) 979-2541,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,https://www.naturscapepropertyservices.com/
ChIJJ4ytiB6VM4gR_7uqvZwSpfU,"CW Engineering, LLC",consultant,"3642 Lee Run Rd, Hermitage, PA 16148, USA",41.1992498,-80.44146359999999,(724) 346-0923,,
ChIJUzIe6ESVM4gRxhGCFIguK4k,"Tracy L. APA, MA",health,"3771 Longview Rd, Hermitage, PA 16148, USA",41.1917135,-80.4394557,(724) 346-3190,,
ChIJl4R2JNW3M4gR2qxAtTrUuTE,SMS Photography,,"3257 Longview Rd, Hermitage, PA 16148, USA",41.198109599999995,-80.4481486,(724) 456-1323,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours|,https://smsphotography33.mypixieset.com/
ChIJVVUB21eVM4gRJpPr-QUGQnQ,Pure Earth - Personal Training & Coaching,health,"3393 Timber Ln, Hermitage, PA 16148, USA",41.2036738,-80.4456661,(724) 977-0728,,
ChIJFxaFmlGVM4gRXpf4p1ym7sw,AAA Property Services LLC,,"3302 Longview Rd, Hermitage, PA 16148, USA",41.196342,-80.44850919999999,(724) 977-0840,Monday: 8:00 AM - 8:00 PM|Tuesday: 8:00 AM - 8:00 PM|Wednesday: 8:00 AM - 8:00 PM|Thursday: 8:00 AM - 8:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: 8:00 AM - 5:00 PM|Sunday: 8:00 AM - 5:00 PM|,
ChIJNzl381yVM4gRxVjXu4dLRbo,Jones Tree Service,,"3243 Frampton Rd, West Middlesex, PA 16159, USA",41.1894394,-80.41930359999999,(724) 979-3007,Monday: 7:00 AM - 5:00 PM|Tuesday: 7:00 AM - 5:00 PM|Wednesday: 7:00 AM - 5:00 PM|Thursday: 7:00 AM - 5:00 PM|Friday: 7:00 AM - 5:00 PM|Saturday: 8:00 AM - 1:00 PM|Sunday: 9:00 AM - 12:00 PM|,
ChIJZ2umtmqVM4gRHp4YBizZxHY,J. Hlumyk Woodworking,,"50 N Mitchell Rd, West Middlesex, PA 16159, USA",41.184159799999996,-80.43101229999999,(724) 931-5438,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,
ChIJ3Z2k-k2VM4gRTlqwzOkFEUA,Gibbs Family Day Care,child_care_agency,"2971 Crosswhite Dr, Hermitage, PA 16148, USA",41.193601099999995,-80.4496696,,Monday: 7:30 AM - 7:30 PM|Tuesday: 7:30 AM - 7:30 PM|Wednesday: 7:30 AM - 7:30 PM|Thursday: 7:30 AM - 7:30 PM|Friday: 7:30 AM - 7:30 PM|Saturday: Closed|Sunday: Closed|,
ChIJywHE2VWVM4gR6jW8QjwAWjc,"B2 Promotions, Inc.",,"2355 Spangler Rd, Hermitage, PA 16148, USA",41.2022215,-80.4489124,(888) 277-6662,,https://www.b2promo.com/
ChIJi9twane_M4gRMvlx1yD_Ikw,TKF executive town houses,,"3462 Lisa Ct, Hermitage, PA 16148, USA",41.210888,-80.4448705,,,
ChIJOQUr6jK_M4gR6GQonVpLWGY,Classic Tire Lift LLC,,"1960 S Keel Ridge Rd, Hermitage, PA 16148, USA",41.2075366,-80.4151452,(724) 272-3549,Monday: 8:00 AM - 6:00 PM|Tuesday: 8:00 AM - 6:00 PM|Wednesday: 8:00 AM - 6:00 PM|Thursday: 8:00 AM - 6:00 PM|Friday: 8:00 AM - 6:00 PM|Saturday: 8:00 AM - 6:00 PM|Sunday: Closed|,http://www.classictirelift.com/
ChIJ9SZAxTuVM4gRzfs46Q9Kn8E,Flynn's Corporate Offices,,"2908 Mercer West Middlesex Rd, West Middlesex, PA 16159, USA",41.180255599999995,-80.43811989999999,(724) 906-8091,,http://www.flynnstire.com/contact/
ChIJKcAdpEqVM4gRKvlOfenjHC8,Hampton Inn & Suites Sharon,hotel,"58 Winner Ln, West Middlesex, PA 16159, USA",41.1857475,-80.45002149999999,(724) 528-3030,,https://www.hilton.com/en/hotels/yngshhx-hampton-suites-sharon/?SEO_id=GMB-AMER-HX-YNGSHHX&y_source=1_MjA4NDU3My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
ChIJdQpr9P2VM4gROioFD2ro1gk,Valley View Estates,,"2861 Mercer West Middlesex Rd, West Middlesex, PA 16159, USA",41.1796654,-80.4345833,(724) 528-1717,Monday: 10:00 AM - 4:00 PM|Tuesday: 10:00 AM - 4:00 PM|Wednesday: 10:00 AM - 4:00 PM|Thursday: 10:00 AM - 4:00 PM|Friday: 10:00 AM - 4:00 PM|Saturday: Closed|Sunday: Closed|,
ChIJ097CkT6VM4gRotrdPj1ZRmc,Stout Auctions,store,"2884 Mercer West Middlesex Rd, West Middlesex, PA 16159, USA",41.1795773,-80.4369493,(724) 528-1500,Monday: 8:00 AM - 4:00 PM|Tuesday: 8:00 AM - 4:00 PM|Wednesday: 8:00 AM - 4:00 PM|Thursday: 8:00 AM - 4:00 PM|Friday: 8:00 AM - 4:00 PM|Saturday: Closed|Sunday: Closed|,https://www.stoutauctions.com/
